country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
HKG,CHE,2026,306555336.005415,194829282.31105965,501384618.3164747,880704.4929413154,469411.1053639754,2472423.0693858187,180982652.12253293,13449402.539649583,1581336.4183376704,106248953.4708869,470452.78631682874,5447924.474130199,4802.330460830992,660940.0520399642,9353448.823311685,4958754.149333569,17515589.67215673,156646176.64956555,241646.16006110812,forecast
HKG,THA,2026,666580139.4330817,670641289.5291083,1337221428.9621902,24717030.53835397,1945498.5391069911,53936002.51067464,127531868.00341539,51425915.75067206,366460237.92133135,39797164.825334646,766421.3441927658,454432.017330913,26653511.3226706,65040083.23197128,355969984.5823385,8021078.249333194,208455681.29515812,6008341.490424301,38177.339881382366,forecast
HKG,ARE,2026,1634670216.1560397,159770644.4217149,1794440860.5777545,1232127.5507237287,2157258.2445985693,3866992.2854051976,1009418482.8079634,17874657.812875006,569821336.2501339,29879416.160602033,419945.0437378418,3275741.390248121,3316481.162055532,11700999.957381966,29296716.78317721,12343851.461149855,46177578.861596674,53198804.71701021,460470.08909531235,forecast
HKG,USA,2026,2228183257.5768714,1424829148.1161392,3653012405.6930103,62642007.5488528,1332873.6812511163,259534508.90052292,281386216.65133804,2545206.3703384437,1252549929.9030533,365072059.3439957,3120455.1775192325,127627793.46671742,45108609.622243516,57595671.37581105,385795030.2426521,7700828.32814306,412552645.9483259,278831494.0613258,109617075.07092023,forecast
HKG,VNM,2026,437914290.03318954,561066825.6449939,998981115.6781834,18276380.457853843,8771417.427842734,65295510.63816362,16825305.211316913,49184852.857747756,264871419.32980093,13803962.939305713,885441.1711580415,1596220.4369355293,15840461.167837635,58487324.13659741,105700717.51639819,22487045.402942806,321197562.8906742,11220527.231461843,24536966.862146296,forecast
IND,AUS,2026,673733050.4711186,570706149.1413556,1244439199.6124742,28653290.136167783,542535716.9116458,18018713.528427538,66096630.72933911,13201064.674939694,2080119.2582156465,2872733.8785773003,274781.35380566516,107076537.32242249,303635210.84252894,122074496.17621338,24096393.215606477,2805358.1271054214,8642297.359408109,714133.8404044156,1661722.2576663073,forecast
IND,CHN,2026,681563154.4353411,6092661646.153933,6774224800.589273,41282664.88473251,21473117.70753439,145681953.10539168,21894915.975384586,55725359.12588427,375208606.69599897,18390868.111952383,1905668.828462246,232015639.82128936,1512627651.3404887,1038771815.3147439,205285385.28266472,556456839.4855412,2403042320.708025,138200467.8047468,6261526.3964330135,forecast
IND,FRA,2026,578298821.5994941,541428317.1743058,1119727138.7738,30408989.246942632,66141096.065391414,136975425.15306783,60746540.00143024,242822012.4447374,10085329.304726163,29630788.442901254,1488640.9402971058,22802015.179734092,149363295.44804263,83586957.52664156,45708618.66531234,143533303.5754906,29547012.346002586,66777961.732210584,109152.70087134012,forecast
IND,DEU,2026,510190850.8552441,916380739.8586135,1426571590.7138577,32995353.713188056,45939985.33355296,266851728.3047311,67627754.75118516,3545681.5424677664,3414035.535531511,82123190.24375182,7693121.430835647,27892011.85758598,269231960.5347981,290118213.83644897,69630769.12590232,54271228.820654646,44511117.988406755,100203635.05574133,60521802.63907548,forecast
IND,HKG,2026,508310279.5672166,1314269797.2573018,1822580076.8245184,3620736.208935905,1930293.9102563167,25818029.007602677,412534288.5772684,1438097.5148338866,44130486.71840803,18680362.923100587,157984.70681077286,5241471.332584343,25166054.99041444,38455548.2758264,124286335.409161,20428383.555150505,1097113779.7544243,3200719.1497491575,377504.7899914992,forecast
IND,IDN,2026,290670427.73717993,1716135356.98967,2006805784.72685,121540756.37011506,106603259.37410177,11647482.641153038,2349734.217222476,18579999.88961596,4731172.15979295,24553591.688088674,664431.3970900249,313900496.18295234,965035094.1846161,195424784.63240948,31798076.110487204,128545504.64543493,11743141.30092201,66378569.62059388,3309690.3122541406,forecast
IND,JPN,2026,273330028.2464848,619274539.1226225,892604567.3691072,12463202.980496785,45110585.71890399,119627839.40596884,21241348.87028331,59698108.67269632,5639779.892826033,9376124.049493905,173038.6558156564,13179102.347785505,320408362.97929764,93224883.14328806,39403865.07391694,42437007.24520031,80066105.07600072,20198485.215502203,10356728.041630985,forecast
IND,KOR,2026,397660913.15080047,1265749339.1748781,1663410252.3256786,8905487.122536423,89038729.35570215,57463197.94099731,11817413.446535073,121291141.75988416,98980502.95613529,9290714.889257899,873725.6797521593,1979811.6274090742,602133920.5588025,317647593.92410105,65066570.64482891,163536690.7291182,68958995.02047013,45888972.76355969,536783.9065885023,forecast
IND,MYS,2026,418368677.6769949,564561796.546934,982930474.2239289,36940067.761800684,140138979.5897789,89115013.72765738,12599770.869876273,29486655.035727035,87122936.12487675,22157067.696611904,808186.8706660401,133360497.27066126,31458504.38323554,189736620.53917083,3696520.9754942125,23306431.235015456,156390923.51697022,26242839.142036896,369459.4843495854,forecast
IND,NLD,2026,401579338.0041386,177756981.93950436,579336319.943643,27357801.307447717,147606632.5874122,26754958.373475052,4798949.44112776,35385436.34953749,126647777.58211347,30961855.693207372,2065926.6698175762,1199555.4697792477,22504638.095092833,81259337.19441944,2915282.999807616,14344242.872666564,12209862.450025586,43189278.988343716,134783.86936936772,forecast
IND,PHL,2026,101052187.57201558,67015986.60889768,168068174.18091327,11963755.060176747,9746161.963252267,24066201.491193257,8441158.20673924,5309271.123678277,28514187.053514536,12548826.604369022,462626.0690922468,2307625.194105912,3699259.927437639,11367467.105426608,5095516.888506579,11441266.492229532,12350842.086076261,18471529.598198052,2282479.3169170995,forecast
IND,SGP,2026,557258022.7891734,1037359301.5013748,1594617324.2905483,12298009.440310948,336214281.3071636,11385504.060527071,94909314.77411084,3839877.4351689494,64697503.69350193,27970215.659788832,5943316.418601203,47519017.30775079,284904526.5738198,232305709.35159218,67961291.41789609,127878382.53001638,236168457.03842068,22225750.37566963,18396166.906209204,forecast
IND,CHE,2026,64058532.19699542,249062201.87218702,313120734.06918246,213735.33019851038,907130.6692644194,171702.30739729523,61275295.82251966,798716.8949612872,341699.17933261336,288612.2540894207,61639.73923221436,6290960.542304409,2610800.6704585715,29665522.012066577,176832181.87836188,6498875.873085712,722999.098502468,25514958.809410933,925902.9879964779,forecast
IND,THA,2026,268076110.8420866,403886100.2072284,671962211.049315,85746343.99593243,68618528.05443384,11171338.456373531,49599095.84063759,10052972.678640071,39061954.75865217,3334193.4069873183,491683.6504296363,19480982.34306368,14498228.595796075,169696818.91866243,93346639.81813703,31699892.38339341,54431146.43145679,19930376.690628298,802015.0260906868,forecast
IND,ARE,2026,1699475452.0715234,1459738020.854312,3159213472.9258356,64092794.77436146,191232495.1486487,231530378.83638042,1045126741.1442925,907641.1596181786,104962067.97788414,59615284.35696227,2008048.6733758466,7581603.254272256,213247080.27096036,222774591.50901067,751558330.5480423,163830811.99575293,48413266.32348023,51289201.175964326,1043135.7768288313,forecast
IND,USA,2026,4274507004.592836,3042499733.474804,7317006738.06764,61223363.21066691,611461518.9249882,704472437.3198898,925228649.7716691,1038699567.4035068,541951696.3628451,372167000.81916547,19302770.780105267,210776832.95593968,1221647631.3925471,185039504.3912714,503609678.8172958,196515358.44761238,156399867.1848374,393418523.13008964,175092337.15521058,forecast
IND,VNM,2026,226947310.555776,395646453.292656,622593763.8484321,52805506.27657234,36587108.449143104,32054687.205064014,8438785.219354752,52986979.40965339,30224123.90381567,13714047.087260116,136073.00491262224,22886405.84044469,68147400.91874881,101109370.69933678,14266301.472242955,65085986.79398942,27990948.649465397,11920330.560495364,84239708.35793255,forecast
IDN,AUS,2026,121083631.71567312,328394215.01860785,449477846.73428094,19650673.655528158,17538751.598944712,28890116.088372383,39513499.93800293,7068480.256305859,1318543.1315509602,5948026.593274704,1155540.4536934418,132759927.35716912,25263842.728532996,81136509.23836695,38279073.26082566,30181259.56809716,7748538.413718833,12547679.802675415,477384.6492217395,forecast
IDN,CHN,2026,2970937316.146863,3179035515.7644477,6149972831.91131,615640959.2845633,1097148819.0534434,779582771.6925159,179433808.702966,82069597.59024294,172051303.4894086,39697324.7397546,5312731.593968267,704350638.926469,1238894989.090535,209778835.9068497,91091752.15309612,740594882.0850286,118430875.83945955,62200509.34241667,13693032.420592798,forecast
IDN,FRA,2026,51950219.29274301,99219889.85433377,151170109.1470768,12823540.767754477,11524776.206696998,10501330.1896091,2218942.8482810385,959396.6833248893,2243688.7016072096,11222017.939612387,456525.95585690485,19024090.42466313,1510806.2431057156,21701907.64233458,9218219.832452534,30999602.06000462,239260.76955821048,15989513.960638514,536488.921576466,forecast
IDN,DEU,2026,128395060.42846687,201110490.21516436,329505550.6436312,28333912.617180765,12845035.31717492,7860963.95801214,15996202.524101265,27163561.29033256,13280120.623289699,16592414.874877604,6322849.223497906,41427954.290831335,37270396.822922215,59804606.6571829,16070136.107417533,7859443.567782425,23836136.43680414,5980853.263034526,8860963.069189288,forecast
IDN,HKG,2026,204508027.02120793,186787757.5179657,391295784.5391736,12777782.324938681,30096975.95373528,11543036.163069682,117055362.28230052,6715831.206386306,18221747.91838251,7739912.586875139,357378.5855198642,3142888.669808206,25177743.49197195,5685002.637745326,86134757.45936263,2661908.3270262685,59084047.294594556,4379458.193365138,521951.44409165427,forecast
IDN,IND,2026,643903567.0145968,563931770.443472,1207835337.4580688,322058865.85993946,190945065.8974659,32331437.8464496,135273.22538159136,34121445.50619046,39331.50736771682,59658716.68645535,4613430.485346663,80024387.32479931,395846552.4856192,22472407.76278381,540961.5394278857,55107242.2103594,895940.4265260433,8286766.086233565,757512.6077228115,forecast
IDN,JPN,2026,1550956884.6817446,769200684.231698,2320157568.9134426,160345882.8781351,814129036.3579279,2328462.646866317,137566243.94503558,312405988.5784866,35259284.718473375,34828375.54337126,54093610.01344859,61735003.46997686,246852141.47457683,24100981.26681973,67041930.19707783,293225443.2712365,15530750.140376452,38266045.09375115,22448389.317882605,forecast
IDN,KOR,2026,567237240.1949538,702117056.3325095,1269354296.5274634,28376635.497986604,199597702.501163,76138749.21321906,53656986.008120835,142107150.47545624,28406638.920867253,38259958.029967554,693419.5481732311,34476557.279571235,476347811.72854495,17678167.071682878,54929788.595209785,60250906.61434418,36857580.665071785,21197837.467880193,378406.9102044613,forecast
IDN,MYS,2026,810659668.5244573,331727693.4282473,1142387361.9527047,80593488.84092887,497345382.4709229,116992408.732307,1132073.667362525,14185362.66934347,65223535.92267115,34522336.7923802,665079.4285412023,45335236.15031237,84230820.19926682,77953322.96475127,9288816.811217848,92671793.6010087,16910903.65288272,5258102.13039364,78697.91841391895,forecast
IDN,NLD,2026,290945572.73148924,63651429.244743675,354597001.9762329,63145159.10957261,130377925.94000536,29289589.22413979,19586903.554254543,27479145.612688385,11578370.855937958,9142496.581100019,345981.8537905645,36764987.92165301,5412999.8860884765,159064.02706082963,4318121.736658681,3700269.051059375,760222.0362112225,10905430.952018794,1630333.6339932948,forecast
IDN,PHL,2026,575525473.1298997,64841786.1710275,640367259.3009273,50510476.0925195,102774372.45558554,34458563.46219186,16690219.751072587,355064968.32985985,2946053.3517196034,11391992.99041189,1688826.696538867,4035314.911537183,32476213.52606041,1354607.8550167026,751430.3431452492,24463728.937080372,639038.9438066704,627637.9902424166,493813.6641384938,forecast
IDN,SGP,2026,457179914.8420721,1123561722.5386004,1580741637.3806725,10520422.605571046,149398728.59247866,62404386.99700364,73559819.67865418,43849215.95842464,87305675.92360176,28333607.8506404,1808057.2356977994,38058728.89171991,304209427.01687646,343377192.5295846,129154921.15416007,116876895.36627182,32754913.137411308,120235913.88899659,38893730.55357993,forecast
IDN,CHE,2026,20859889.589534394,29396812.7990888,50256702.38862319,1760317.635769247,1081230.9366168217,1848633.236814477,7375618.108832885,819077.3711249344,46752.409207429264,7676999.887898133,251260.00327046568,275898.63501443027,32013.43398200686,534257.4835637447,26633438.913190503,427197.6898450517,413744.1489428621,965105.0459164834,115157.44863372091,forecast
IDN,THA,2026,356877065.6206449,504054086.86373276,860931152.4843776,90255918.30833346,98817230.19224718,95741619.90195227,2766095.1724441457,49971065.71724013,6094144.811826154,8512243.810666231,4718747.705935279,27313992.75443142,216365483.68646172,74517893.32306461,7024323.528165916,127391784.83679932,18434594.842298955,32217423.890819117,788590.0016917174,forecast
IDN,ARE,2026,133201065.07445613,90881406.52694549,224082471.60140163,15767388.553511946,34948215.417680986,21111841.276122484,43621211.58978264,6551958.370500892,7064206.662434588,4015737.1634940114,120506.04092857962,9998968.505894056,16094685.6951361,21098408.131583035,21464315.650325548,927610.2916526515,17705030.196114186,3450695.6981164576,141692.35812346952,forecast
IDN,USA,2026,1555493042.5834963,542245487.0568323,2097738529.6403286,494890268.2105746,104534637.93750668,172681255.47748062,389187005.8009848,173151712.14209542,83386288.15046568,126601086.33247237,11060788.531916209,132359076.6125567,102346849.28389022,82887290.83476152,102684326.50615942,11053882.426087826,69548255.49282064,23351127.76102771,18014678.139528282,forecast
IDN,VNM,2026,359882981.61240214,341735014.65198094,701617996.2643831,79966016.80140573,51573461.80996869,65627265.60185942,20006748.707081784,77355842.34108995,52287985.02905028,12856247.065111449,209414.25683481205,75640600.58535902,65040145.45438739,76318986.38076223,20234926.126895025,69613044.9059974,12661831.189478299,13302484.098164912,8922995.91093674,forecast
JPN,AUS,2026,1628047531.1189842,4316606190.325004,5944653721.443988,30127698.58791826,1359542534.7160652,53531650.60741106,2406644.227337727,173593862.21057755,6843904.770583727,1108769.5274723526,892466.471618353,84013062.04927632,2925624476.7642183,112082018.11261469,2916667.7880873466,1035571962.0695822,47956396.781513326,108105105.58783533,336501.1718762168,forecast
JPN,CHN,2026,4681776566.317483,6866350737.295151,11548127303.612633,124661220.70901367,615543754.2256267,1795338190.5665271,235598861.86027685,229104327.74654824,1348011313.9504147,100618801.25351559,232900096.00556126,652542837.9191302,1272094065.4320436,966723085.7236176,1208087889.4562008,1277423470.3629656,1306286562.4124475,153240467.17889428,29952358.809850983,forecast
