country_a,country_b,year,total_export_A_to_B,total_import_A_from_B,trade_volume,bec_1_export_A_to_b,bec_2_export_A_to_b,bec_3_export_A_to_b,bec_4_export_A_to_b,bec_5_export_A_to_b,bec_6_export_A_to_b,bec_7_export_A_to_b,bec_8_export_A_to_b,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
JPN,VNM,2024,12372625757.99488,25571296071.378525,37943921829.373405,1122904930.7718453,1047531614.5747973,2500056736.802049,2233237189.451678,2110795421.5816786,2548575541.155588,477963003.0997966,331561320.5574491,1177457170.8144948,2925761535.7447605,4279280101.858792,2727633955.9980216,3443633091.4337406,1510047224.7001753,675071090.4882853,8832411900.340254,forecast
JPN,VNM,2025,11900423989.884739,75307503440.51526,87207927430.4,1089047572.5013256,1006498177.6529198,2349869079.8769546,2131725465.589437,1995494713.8588533,2686762205.463172,399756233.30468565,241270541.63739014,1131763198.7132483,3618007178.180797,4320565804.548309,2828125995.865412,3573300540.188043,1221922137.8359976,652307019.4369477,57961511565.7465,forecast
JPN,VNM,2026,11456192901.042953,393132670601.2859,404588863502.32886,1047268707.0906703,958674644.2499093,2199384189.845305,2032976659.9923663,1882850609.260423,2828433068.901051,332955796.44232243,173649225.26090696,1081499844.4609694,4472714501.73863,4362071889.219538,2916799832.9626455,3709648424.5691657,998354283.1807544,630710146.4118223,374960871678.7424,forecast
KOR,MYS,2024,7160191818.505578,10128016252.608036,17288208071.113613,372195604.00301397,3357952616.4862566,990788354.2895011,89572177.79370832,319051860.202083,1780370102.4455433,249761525.55774057,499577.7277322339,477756674.2176949,4811691063.140687,1413462997.849932,95904308.08953154,368720042.26166254,2700262297.3620543,236132574.87022704,24086294.81624615,forecast
KOR,MYS,2025,6969393133.659672,11213175487.207533,18182568620.867203,359637868.1299218,3410945589.938754,936659350.9810536,78665797.29909453,229231923.58598527,1713713950.7130132,240272370.47608593,266282.5357649301,495137197.02506346,5712901916.857761,1503536726.6831138,98065643.85819744,260375698.4607868,2889861167.9207916,235868392.20421144,17428744.197607398,forecast
KOR,MYS,2026,6746426316.590813,12488712072.452301,19235138389.043114,342636067.4977351,3407264581.00305,880928741.5431006,66158733.592733264,163229986.9572832,1655380078.747233,230691812.91824657,136314.33143124418,505278773.00724685,6769748457.263282,1594010797.3156734,99575085.07055297,180732913.7464272,3092757801.558637,234097535.42280823,12510709.067672687,forecast
KOR,NLD,2024,5446675359.869518,8933530111.945965,14380205471.815483,313643826.8638784,1081665198.3420181,513804820.5581865,48127985.140398614,925439223.0328358,2199044407.92626,364266142.7081603,683755.2977806907,535209385.71429676,1063224032.6131177,716350865.1982777,89091194.83388156,1211728128.7011259,4264935102.0800114,1001836373.002219,51155029.80303504,forecast
KOR,NLD,2025,5780525343.564686,9325407454.40215,15105932797.966835,324360965.0009625,1239911903.8351986,552845146.0193719,49248415.34135582,1101426945.5299506,2096324735.7492356,416108647.91676587,298584.17184447515,606073926.933324,1082248331.6633096,773595603.8970891,97686532.77085766,1364104689.3260612,4356080654.447148,983620784.1014149,61996931.2629424,forecast
KOR,NLD,2026,6180742135.41758,9710676545.954687,15891418681.372267,332611879.3646459,1428121086.0085173,593606455.3577771,50353372.91974679,1314596062.285399,1985805751.838376,475518220.5827298,129307.06038849622,679295532.057772,1090505451.4980543,835150636.4874921,106538617.97073255,1524743417.5208468,4447907242.123209,954011576.3801084,72524071.916472,forecast
KOR,PHL,2024,7216624411.944974,2928508024.8180957,10145132436.76307,433715589.0448443,2694756931.3993015,1660318366.582473,188345309.3917146,498013797.52373385,1225550476.8150287,281106828.20911384,234817112.97876248,159950081.80870605,1160151591.6156595,529734815.7707468,55702738.93379119,158955597.19770527,723539932.7571926,125158518.21636133,15314748.51793308,forecast
KOR,PHL,2025,8257254638.923679,3354223114.973422,11611477753.897102,406524475.19876957,3569234527.885968,1828895358.6249385,190036580.44199163,499774601.77623874,836376131.7772411,311531910.11700946,614881053.1015227,160229260.01805502,1542708799.3781974,611145350.5607533,55011842.265172355,164305281.55707753,655082836.3575995,153797619.3970452,11942125.439521734,forecast
KOR,PHL,2026,10197612647.451208,3918621462.71092,14116234110.162128,377330201.30002,4588200454.518932,1993413687.718415,190350455.2978369,500590559.60518825,575277150.3108212,342824263.69294345,1629625875.0070496,157918187.24803385,2045606875.550009,700161680.8165835,54065374.31572987,169975987.26687753,593513024.6804215,188235903.7617083,9144429.07155591,forecast
KOR,SGP,2024,14807251111.339897,16861630457.984037,31668881569.323936,209813297.5488997,5550541745.857075,925086603.7939023,402441093.92197347,2572969502.0682263,4640357241.285058,494413147.38435763,11628479.48040357,200915050.67585474,3711640055.0336347,853599352.5168734,208117364.36221886,397061767.5533638,9920036743.365269,1107131788.1796265,463128336.29719776,forecast
KOR,SGP,2025,15927078663.36619,18300938331.478783,34228016994.84497,204780450.5227115,6750932771.364318,1014628444.8463864,530512484.761676,3149344890.3019233,3813086244.319239,451369851.2504199,12423525.99951766,191992541.2777391,4683390966.723305,915215428.2023076,182885241.9653515,365021586.6951982,10201831846.066076,1105377323.7207322,655223396.8280697,forecast
KOR,SGP,2026,17615406838.291363,20066256206.01791,37681663044.30927,198757213.8887626,8190538549.202468,1106168364.545958,697385766.7255232,3895674955.600414,3101363154.1977496,412266551.382799,13252282.747693533,181813714.9425422,5901839530.419358,973663857.6716456,156694650.87233308,338321217.8438103,10490982158.735495,1109443914.578647,913497160.9540796,forecast
KOR,THA,2024,5493138957.405696,5013137740.604182,10506276698.009878,806533637.9795998,1037747201.4043059,1234272129.2191975,214883982.1846185,945397017.349032,906548433.0067664,345433374.0276413,2323182.234534152,691000514.0948626,982198403.6880381,1159187812.5505877,151829043.89689726,887310066.084914,735587723.0596641,289566237.2739316,116457939.95528686,forecast
KOR,THA,2025,5287044616.139897,5888129333.482735,11175173949.622631,789278792.916596,1039585485.5809911,1163969318.8358712,196815352.6221087,900120139.4233418,841987153.0660098,353763467.0469529,1524906.6480255597,759703426.3140144,1144753539.4326262,1234506835.904843,151226573.47606757,949621204.7526389,741018251.2579834,343799884.70991015,563499617.6346515,forecast
KOR,THA,2026,5076237311.261091,8476817648.603702,13553054959.864792,764841506.1858611,1036879268.9315299,1093699602.363426,179516911.74648577,855342869.608577,783210657.6927274,361793127.94752073,953366.7849637704,831086892.7940052,1321220998.00173,1312664661.2506254,148941639.5298042,1015961780.9069828,751266220.8444985,408628667.76919127,2687046787.5068636,forecast
KOR,USA,2024,97464749241.44606,50717337250.64756,148182086492.09363,5298857536.306787,26618742562.500458,15472719163.37843,1595686752.5323784,34729829211.17662,7885513362.590892,5813783354.879479,49617298.08100187,3488028932.017461,14920219332.682583,6921137391.9616995,923177957.0808942,13727660198.43876,4868266226.317889,3877247035.734128,1991600176.4141443,forecast
KOR,USA,2025,109675304243.05899,53004214269.9538,162679518513.0128,5398119192.434203,31311324701.509235,17440686224.953114,1699174408.8739116,40960388415.31013,6517118902.535572,6314095310.842687,34397086.60016558,3343879355.635216,16822321606.682417,7097435534.144923,880376746.0623595,15072695840.710592,3749068337.8632936,4036307387.350792,2002129461.5041943,forecast
KOR,USA,2026,124318334926.03943,55693035050.22917,180011369976.26862,5477276223.660291,36822865687.55262,19641708992.257225,1798588644.9342113,48311491490.97449,5380206387.527835,6862580499.272951,23616999.859807137,3155325718.7216187,18826250439.49232,7258721356.990164,823496440.8263384,16520283203.644575,2899688511.2820163,4210475204.010011,1998794175.2621338,forecast
KOR,VNM,2024,43618899732.55155,196836090513.6174,240454990246.16895,1582687152.9363217,4485927726.59185,6624671701.291347,4107800460.355656,2524550228.254508,23404776760.174744,879824650.0342808,8661052.912843946,1082741620.8723881,3150822399.9794946,3211199283.947625,3319251807.7536316,2036921604.5983682,2255214640.6177216,499725834.994725,181280213320.85345,forecast
KOR,VNM,2025,47884311439.290764,12302676437062.832,12350560748502.123,1547809650.640619,4767492427.398644,6388720402.073205,3981396235.1813426,2417375476.168463,28068045353.993744,707714457.1165012,5757436.718239768,1234623609.4021738,3891336647.11396,3173980175.848399,4168388771.216344,2393034094.990837,1704405420.3793926,451859556.8019441,12285658808787.078,forecast
KOR,VNM,2026,53007384178.12112,807665120169966.1,807718127554144.2,1504408132.2890446,5044083557.056489,6156293270.826682,3848176728.7085295,2311515693.0150056,33570247727.065865,568870461.6436456,3788607.5158526897,1399243912.54612,4799379597.311524,3132590942.1649547,5209947077.644142,2811590675.074277,1262218271.5870967,407169378.70602953,807646098030111.1,forecast
MYS,NLD,2024,6291339990.175389,1207460260.0009186,7498800250.176308,867521906.456394,1159021343.081918,832046865.7373344,38456501.155346245,284404000.92477983,2762067696.4459662,339810085.5190491,8011590.854601605,202318154.311805,348669941.8682998,238319856.2208297,9228653.482871277,43204369.46114726,269776110.2001309,92195983.16161716,3747191.294217352,forecast
MYS,NLD,2025,6647305792.7520685,1456466797.054376,8103772589.806444,785444161.9740181,1210483818.4357054,847331054.5449471,25092260.567756757,342360762.8651768,3098038047.454149,333010299.83810717,5545387.072208201,221030926.4348559,477111264.9575192,337269231.7743758,9769728.643135656,54475831.33779491,220565385.9611078,133655717.58458577,2588710.361001093,forecast
MYS,NLD,2026,6969443515.006282,1831066628.597321,8800510143.603603,676928265.9519323,1225851497.0379953,851476152.1457292,15578187.69898435,407239145.35718346,3466000596.6712832,322678813.597072,3690856.5461021666,241799078.1993446,653070190.459048,480377450.2995382,10225654.752129838,68931638.58062299,180983357.4547485,193912364.6386298,1766894.213259288,forecast
MYS,PHL,2024,4576903520.995846,1684778516.429855,6261682037.425701,674513579.4199308,1442596813.1087604,751482359.8128657,54392772.27563624,284672079.2528734,1163131303.963727,199576745.47879493,6537867.683256883,270645347.03110087,462648289.6029307,230585755.06785956,10461261.524733912,103526565.7958812,486360785.36869633,92892066.64721285,27658445.391439885,forecast
MYS,PHL,2025,4856396686.421433,1736743170.8631353,6593139857.284569,594648310.3451226,1845997580.751955,770603662.6528015,46402231.85712538,276266486.4701482,1115083834.2179453,204003399.05064017,3391181.075695829,261740717.3322253,506965284.8299616,213374941.59481025,8855817.203507302,109677481.36533813,505570449.6340158,102705667.58778054,27852811.315496493,forecast
MYS,PHL,2026,5212811547.634637,1783567668.7427678,6996379216.377405,503796671.9007972,2342281048.5447526,786255330.1142722,38442657.26759658,263035850.78873882,1072758890.761582,204518984.41927776,1722113.8376188474,245909606.48304406,553404694.2984562,196617121.14108574,7456850.504771465,115490886.219418,524657770.7682141,112343498.6410961,27687240.686682325,forecast
MYS,SGP,2024,37408123314.334045,38085960102.26387,75494083416.59792,1937914434.8501463,10495724628.843157,5051070207.369232,1910179755.3849852,1675033640.2659671,14662532644.924618,1636467695.7195137,39200306.976423346,2079864699.9186108,12190038215.92656,5489625904.872164,2436648967.135197,2447994673.33506,11411371360.588932,1777706350.6030488,252709929.88430312,forecast
MYS,SGP,2025,38793722074.62016,44486501893.32554,83280223967.94571,1983310238.7850573,11269306864.108871,5364680680.344582,2328119661.7017508,1976433977.7449987,14210305715.83532,1636113224.2043195,25451711.895257875,2605978930.912943,15328131819.638288,6814034235.914209,3813022109.056145,3246857701.401656,10414111747.350792,2023935828.8535643,240429520.1979474,forecast
MYS,SGP,2026,40319474225.296974,52817072317.88165,93136546543.17862,2024624276.190271,11998517430.671047,5686355353.924803,2809393348.6192617,2327061699.3726544,13823382622.32092,1633754961.2136037,16384532.984415993,3239364858.8699985,18982753967.628574,8366836985.076695,5804042162.568315,4294733652.3260603,9589721317.240442,2310165414.499583,229453959.6719881,forecast
MYS,THA,2024,9740811211.56355,9442975477.269413,19183786688.832962,1545130774.8832445,2818072085.941938,1500770320.752951,196848639.2848264,1774253070.357297,1607809226.5297933,285489443.0236402,12437650.789860817,1172153418.1147678,3066215648.7979655,1424236083.0734503,165575048.86672273,1840552293.210262,1558153304.583773,210597005.80304742,5492674.819423081,forecast
MYS,THA,2025,9822379721.711105,10082301569.926565,19904681291.637672,1611100081.2797244,2969781987.9398603,1495601183.853899,194018615.6186663,1917667951.3487024,1335949822.8851995,288270051.8850575,9990026.899995128,1260278879.7434528,3401718363.0392675,1407716744.5726104,159956940.402088,2139384814.8788598,1504910834.246228,204447076.3924266,3887916.6516302964,forecast
MYS,THA,2026,9925665108.520475,10760992821.789375,20686657930.309853,1662113701.5367045,3106104137.2967978,1486909447.6567235,188985438.13583812,2072063314.7734344,1110315085.7992342,291335675.6656593,7838307.656084808,1340603218.1289487,3748744041.4074407,1388167680.8733532,152468554.91441637,2474286539.7744994,1455994634.5945048,198117062.62165815,2611089.474554079,forecast
MYS,USA,2024,29373248113.50865,15894270441.084734,45267518554.59338,834960166.5243986,2804588537.008516,5608256243.86445,383971694.7461641,3353985345.7063313,13805883999.652016,2547690202.127835,33911923.87893889,488408299.3499427,1622540248.1349974,2999940436.0968146,221376702.16185042,818859631.5492581,7139645277.138453,1228689517.2298334,1374810329.4235847,forecast
MYS,USA,2025,32680062378.05314,17229942897.919796,49910005275.97293,788991528.9347669,3015532234.359879,6003823030.709878,333387268.4811808,4787876035.805634,14899303542.452587,2828480497.78323,22668239.525982093,482218747.43533665,1824218146.9598138,3218424104.925694,161389839.6108649,983088190.6826209,7550928031.547028,1419594676.130591,1590081160.627848,forecast
MYS,USA,2026,36756922275.58459,18616721840.043736,55373644115.62833,740809749.2419455,3237699131.6713576,6435765024.521114,281179137.29201674,6826210507.019486,16081800656.488815,3138496136.512452,14961932.83739531,474140045.22640485,2028293661.5059264,3430805985.094918,110363138.86996862,1175287409.8669193,7974249190.707969,1614912354.9594684,1808670053.8121612,forecast
MYS,VNM,2024,10058952819.555437,3762901137.4026313,13821853956.958069,814763752.4843504,1786773949.6365194,1053117930.3272971,358884424.23185205,561743716.2622845,5201494998.402799,274910175.6005843,7263872.609750369,743957807.8804388,1203654637.773206,532201175.3612732,156904519.7034468,304504028.7330051,417218920.15877014,92686030.91828404,311774016.87420744,forecast
MYS,VNM,2025,12024648864.396935,3933916585.1748366,15958565449.571772,804333604.0002049,2008014864.513284,1056822928.8865404,377703784.3753928,536159393.9219714,6949935985.038555,286941564.74279934,4736738.918185588,873832686.8600672,1415349599.3945909,491693623.8644532,159840656.84295154,277358980.95336264,302755909.08076406,85984652.31601278,327100475.8626348,forecast
MYS,VNM,2026,14588638898.03289,4196272392.973916,18784911291.006805,787370031.6926181,2248309292.9340744,1057594805.5743487,396734818.6878006,509459369.6205572,9288456445.0807,297656454.84682864,3057679.5959625086,1026147883.3135961,1662725595.974493,453488748.6271775,161733460.0827563,253470769.51924184,220840967.7382796,79477651.51143962,338387316.206931,forecast
NLD,PHL,2024,666151572.5317316,2558328430.8980203,3224480003.429752,123296950.79404263,16121818.779802766,86580706.33068074,11393597.429558525,28051277.304767363,283470753.19190204,116540806.76502356,695661.9359539859,467323053.8338163,61009931.10734183,186937989.9880017,12830112.21567266,136918663.74954963,1467558852.9782367,137682083.9351435,88067743.09025835,forecast
NLD,PHL,2025,729855315.5945746,2955302632.7218018,3685157948.316376,105431818.9551153,15815555.393187469,74440071.61889395,10509475.039432703,27808809.28836011,338851867.2536526,156592998.3317042,404719.7142282804,415092168.233523,57067147.670852095,173231812.83070847,10834573.356301395,344583939.9965927,1680001342.8502007,151639167.827257,122852479.95636654,forecast
NLD,PHL,2026,823321025.6073612,3712328537.895519,4535649563.50288,90138701.85159545,15587768.854303773,64229437.196554266,9693408.669252887,27601376.59498809,405643936.2786386,210193627.83718622,232768.32484196266,359188890.86833286,52262394.37047462,160329640.13611317,8995376.137042604,852727014.6421279,1940319081.2995257,166697857.0954293,171808283.3464722,forecast
NLD,SGP,2024,3244548548.3609395,6049099572.336054,9293648120.696993,164659800.29328766,1003006796.3110574,328483791.53373104,16883576.55548461,299690848.3035785,464430620.31882674,944289910.0214366,23103205.023537233,256402437.41057965,1414497118.8119361,645361014.5064938,25878953.380138043,347429752.05691695,1561022860.7571263,1316963663.0544963,481543772.35836697,forecast
NLD,SGP,2025,3403067614.6818137,5863433158.944495,9266500773.626308,154043224.12250772,1143803789.4571922,334495309.88543326,17137643.91207801,304398851.54500985,406978423.7134263,1031232219.0772023,10978152.968963923,261708874.50842297,1468718946.6557844,745569934.2129977,21832116.904306117,281449628.6767463,1238413851.9100065,1315089713.22559,530650092.85064095,forecast
NLD,SGP,2026,3578840396.996952,5746958005.3857155,9325798402.382668,143060358.53312165,1288607652.7071745,339854686.2807647,17316753.028994545,307530131.67809683,357965861.7271143,1119546027.290111,4958925.751574355,266670757.95512617,1513691843.2993207,847712200.2922481,18324287.314822726,227492846.34720883,981374981.1989306,1314410946.051022,577280142.927036,forecast
NLD,THA,2024,1176377426.7536843,4619384021.391408,5795761448.145092,228282010.2214583,65911428.52881156,146021333.50407755,32977115.564809643,66650434.76300374,466954247.72779834,148686483.81768444,20894372.626040813,640843216.1398401,392436764.4878587,876431972.1240008,122652576.48978594,518000192.44418585,1624156269.2523003,443390398.11710036,1472632.3363363885,forecast
NLD,THA,2025,1233744680.626492,4937644336.595199,6171389017.221691,248544615.93123788,74851092.1681112,149853956.8060571,32068949.51485019,65481604.76496545,475350752.6601496,169261724.55724984,18331984.223870732,641278384.2966694,437671393.01073575,978799118.4016111,122471541.96350047,616875416.0925175,1633299744.782997,506233998.049217,1014739.9979504609,forecast
NLD,THA,2026,1293038098.9386168,5316551722.799289,6609589821.7379055,267520593.56825832,84427581.4967114,153485847.2159703,31115456.36656753,64217724.80675889,484119711.378397,192170284.69801065,15980899.407942481,642604687.5490209,488648784.6009187,1097775692.6478095,121554560.36528768,738587469.4324198,1646538246.861609,580151355.5596235,690925.7825997433,forecast
NLD,USA,2024,37072180152.210434,76499808103.21143,113571988255.42186,2318713698.4401407,16816177767.21923,2602055900.3377695,467610555.93831986,2943559877.1479692,4363662845.45422,7410758646.114969,149640861.55781442,3736778905.273925,34714618449.31479,4064010584.7471375,597535717.6971726,2608672802.193501,5752302592.444235,20993683804.733425,4032205246.807234,forecast
NLD,USA,2025,42897867297.72718,96979994885.49583,139877862183.22302,2278641389.7443657,22102494949.427578,2563030297.387705,546110947.4099553,3276254675.2053423,4536301360.439579,7500315106.839997,94718571.27266932,3885545820.3721685,49034422871.896194,4383407736.287501,652956698.844944,2841689934.9140925,6066704694.733945,26484874581.60327,3630392546.843716,forecast
NLD,USA,2026,50343626873.986275,124687875145.25478,175031502019.24106,2237958802.2218547,28930679823.859196,2526796577.147331,632966561.0339836,3644731837.3047276,4724487806.117345,7587248248.207513,58757218.09431974,4030169211.062813,68752236541.62737,4728155333.860388,710250818.2903403,3094571872.359775,6407652340.184772,33681903974.909786,3282935052.9595356,forecast
NLD,VNM,2024,1417629046.3952408,309556468096.9041,310974097143.2994,128122310.04589893,32656946.924070187,181891970.84147164,229271772.82448095,216271577.38657403,551287850.0429543,73796286.90269417,4330331.427096263,1613446467.9691215,234871439.2116643,1035115119.1235706,1878072485.8510401,1038770405.6187608,1281136561.7609599,200823399.4078785,302274232217.9611,forecast
NLD,VNM,2025,1582490388.1954284,70846946610896.38,70848529101284.58,132560491.78922628,38554445.413956456,229098569.51382923,276454473.93529505,244772756.59002203,574439009.9866759,83910087.19358139,2700553.772842104,2018649153.903421,273271340.38742775,1254148257.652807,2298002537.73462,1195115306.945652,1137559562.5472405,191661281.62516215,70838578203455.58,forecast
NLD,VNM,2026,1776784233.530203,1.6533461006120916e+16,1.653346278290515e+16,136678154.9563526,45584772.70208934,289294987.6123499,332091450.21564364,278183210.13666105,597727611.2228068,95562069.20828907,1661977.476010481,2500501887.5891695,317461513.4584732,1515700927.3790536,2787797004.417296,1375204332.1807303,1010993378.4028271,183208906.44231507,1.6533451315252966e+16,forecast
PHL,SGP,2024,2386525415.7059293,8467292859.3061905,10853818275.01212,135626654.32247797,508115655.3552657,167056793.92195693,15100585.218974233,463805952.600758,808489869.1047016,164021669.8434122,124308235.3383822,527577718.9336872,1516822923.716526,850530696.5631118,216187263.29536906,621713394.3832166,3864942092.7993193,794928992.057562,74589777.55739866,forecast
PHL,SGP,2025,2344476488.4469995,9657835465.56322,12002311954.01022,115328451.9248549,447642663.0955137,139778474.32455358,10145218.049666,761200177.0981449,619238802.6672952,147281292.39897832,103861408.88799262,658475116.5133227,1867221236.8404744,1116132443.4449472,285770895.12002975,852634754.1140902,3775613048.232078,1017826240.1614479,84161731.13682877,forecast
PHL,SGP,2026,2567616939.2721076,11175466007.291294,13743082946.563402,97677651.54404916,393879890.6109349,118278056.06648384,6739288.229005078,1252628789.4172122,478987867.8369101,132187630.10276812,87237765.46474431,814734960.1470404,2275742980.235829,1452435651.181511,377227718.471247,1170224618.2182372,3685619897.5886717,1305044211.3223257,94435970.1264304,forecast
PHL,THA,2024,2099284062.3631046,6680906132.869375,8780190195.23248,312412857.54331374,249478728.28737018,347934324.5827944,15993693.527845694,727972581.7595719,316449169.1826034,111681476.0207071,17361231.458898067,926284079.2524316,862921826.9615717,1331083706.4768202,84620663.67708877,2248672593.743769,906984349.064745,315260295.1952041,5078618.497745853,forecast
PHL,THA,2025,2041384899.6027453,7687255178.435155,9728640078.0379,328700976.1132886,302283647.40778476,309022062.5182584,14476073.426136455,729775457.5106988,244372114.86148542,98258646.54516536,14495921.219927505,1094364250.841814,1178239159.9129634,1497957167.5465145,86059493.21683285,2695419924.4096403,794093070.7122741,337500249.4810034,3621862.3141113603,forecast
PHL,THA,2026,2011053624.1114335,8956310414.115952,10967364038.227385,344026375.0529785,361768745.01865697,273787449.54910946,12991938.821365124,730703649.668933,189445730.983038,86396345.83265416,11933389.184698459,1288472943.4703693,1602044788.9673347,1681274334.1556966,86834727.31084026,3238043800.055454,695688980.0588782,361409471.371954,2541368.7254239786,forecast
PHL,USA,2024,8746861597.432793,7151819511.534661,15898681108.967453,2023371205.0425413,450797460.6660568,1229996898.1032002,243093995.68444803,952646089.8091289,2831853698.129044,584957101.3550447,430145148.6433287,1895438144.2537508,345926284.51849663,1060941955.0896326,246148174.20680493,661429458.7200482,2138801410.8401372,420033645.5572976,383100438.3484937,forecast
PHL,USA,2025,8949142734.388235,7353672989.995755,16302815724.383991,2029608432.468894,504871844.1765245,1306313769.4330592,243110464.33655578,1078143215.607862,2650540967.9260645,639315218.9346322,497238821.5046418,1913240419.9873734,388817434.7591024,1146886336.7719905,271909879.4369634,757826833.9920001,2034186684.207319,456498734.7393485,384306666.10165787,forecast
PHL,USA,2026,9186550821.647493,7589884394.024921,16776435215.672415,2026082490.525413,564050828.6295613,1385994600.4285696,240972926.5744551,1217925712.3910587,2483574293.816893,699239861.7761196,568710107.505422,1924109819.1939666,431421000.7937184,1239247819.1110353,298111448.93093103,867475099.8898448,1945901130.0546725,495757770.6322437,387860305.4185088,forecast
PHL,VNM,2024,1320183320.0580676,18021496636.418922,19341679956.47699,452267686.7340517,37843110.3451345,436986160.0431658,76993920.82419077,68248746.3863665,148364981.60142708,35164505.06534637,64314209.05838493,1431099849.739576,160308338.4626743,618051388.9709171,165408580.2013043,369965269.8714918,378153319.31070983,121351621.81495053,14777158268.047298,forecast
PHL,VNM,2025,1380011252.8347626,845333633791.8384,846713645044.6731,490070293.02340186,35510626.48685136,457613372.70876783,87514629.06982191,62447279.60319625,138275368.25051215,35573386.96752453,73006296.72468674,1555674459.5291653,169585233.34443885,548791089.5999658,187785074.89138195,358506932.5902643,261295619.212547,147889917.51018915,842104105465.1604,forecast
PHL,VNM,2026,1445881521.13399,45258499284205.805,45259945165726.94,530782706.025274,33301983.10497287,479423655.21311,98770832.04281615,57168169.33053537,128808999.10995565,35882948.49504246,81742227.81228346,1690035518.8438683,178656180.0188132,483757326.99701405,209841286.48707372,345996253.94238997,181341292.87507614,178196372.18936372,45255231459974.45,forecast
SGP,THA,2024,16662458072.558205,7462790852.511901,24125248925.070107,957593049.9331731,3044828758.0028005,2261492129.180516,1427033970.922645,753571310.9848722,6813065097.133862,1156927259.526058,247946496.8742798,518124057.9967713,2230197395.0613885,1070712774.5442348,798826852.4850496,697833839.4160461,1794070756.6251843,343531772.71468264,9493403.668543866,forecast
SGP,THA,2025,19506806857.669804,7427076093.225245,26933882950.89505,1102992267.1768467,4063129852.4012513,2876395156.2334003,1286569230.373336,912975912.3767661,7551075110.662031,1379473888.700261,334195439.7459101,501908076.9341967,2470974556.399342,1131802081.8011115,517919324.1137537,783714855.3326371,1681573441.260234,333048143.26853085,6135614.115440256,forecast
SGP,THA,2026,23020378101.7074,7497911234.818465,30518289336.525867,1262955115.8700879,5363532343.482115,3639250256.000867,1123457448.3306935,1106923769.2621648,8412764906.656404,1658247931.778164,453246330.3269058,485405296.8056006,2726301895.940216,1192624847.4341748,326001609.45751405,864005084.2989312,1577610394.7658107,322172804.5840276,3789301.5321902377,forecast
SGP,USA,2024,36388739772.153275,33701731260.8289,70090471032.98218,1330178882.4330611,8386537448.767989,3432630034.9802375,453372212.4446436,11297335612.738222,6480622320.223006,4802192315.726548,205870944.8395724,1198692162.3717453,9222270985.904152,2554103281.253148,893849393.8127639,1269005479.384642,3889031439.937973,7568012415.367426,7106766102.797054,forecast
SGP,USA,2025,39231254353.51143,35873273675.48871,75104528029.00014,1131997109.642857,9627130837.833921,3475843672.1677,297052250.95981306,13208507438.619366,6132458280.071428,5162696059.0444765,195568705.1718678,1044300423.0026107,9984917096.27557,2520641817.918428,658045301.2507019,1253184935.4820805,3546564836.0138865,8706005793.391605,8159613472.15382,forecast
SGP,USA,2026,42880842419.174545,38476212599.8981,81357055019.07265,963477395.1798369,11109038253.47651,3549226025.685978,192348050.17238757,15499313286.597723,5829510013.634959,5554999682.832931,182929711.59422672,909045270.2500056,10780565146.703854,2490269551.319953,466108306.54237443,1240148736.8964593,3260836168.708206,10020300526.884678,9308938892.592573,forecast
SGP,VNM,2024,14407971805.52321,24558465977.42079,38966437782.944,900197263.961056,2836611658.8467803,1692408764.6285465,461214556.32982564,815891974.8573004,6795785054.627534,754042930.8271649,151819601.4450024,229075377.34293616,1754664478.764973,451143788.5641496,80987192.40136895,219580113.64494577,541159585.3791631,114991692.44711535,21166863748.87614,forecast
SGP,VNM,2025,16557658278.706785,1196762944973.995,1213320603252.702,988501698.6063721,3447505972.607289,1910550542.5003104,465642188.1074008,1010109300.9741205,7727214102.7725115,859797032.5495886,148337440.58919203,218619360.65039062,2226118810.6981,471162773.5956483,71038399.85447156,276395143.6464299,507861342.3403395,101443553.52726437,1192890305589.6824,forecast
SGP,VNM,2026,19045313776.788048,67022272004495.23,67041317318272.016,1071104689.1528094,4173555764.599095,2156757400.0418835,460535485.0510174,1250678289.657495,8801689818.936016,986542067.9622313,144450261.3875024,208528930.99672422,2822780893.1118026,493503331.3456254,61987040.13777441,352189052.74738497,477180605.6430837,90000124.34169583,67017765834516.91,forecast
THA,USA,2024,40505673596.73889,12897254590.457047,53402928187.19594,2897046988.077008,5430786939.859908,9266184686.394241,2247649695.491365,7090715548.787397,11706011144.48085,1834879434.3135936,32399159.334535323,943246279.9175533,1729274542.3738608,2680129432.6532283,781338424.059028,1520633258.4605029,4230986802.349989,767594466.7198255,244051383.9230571,forecast
THA,USA,2025,45769551184.70956,14219163836.654104,59988715021.36366,2699570632.1759024,6280607924.526214,10892309682.243736,2461937751.392459,8078055196.756285,13389947741.813957,1960566296.1494052,6555959.651597911,874426608.9033543,2045848881.4795737,3017161202.1146865,888460382.465572,1562975292.49299,4755494408.602826,893161391.4953893,181635669.0997125,forecast
