NTM_CODE,NTM_DESCRIPTION,COUNTRY_IMPOSING,IMPLEMENTATION_DATE,COUNTRY_AFFECTED,IS_UNILATERAL,REPEAL_DATE
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,North Korea [Valid From: 23 Jun 2021],False,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,Eritrea [Valid From: 23 Jun 2021],False,9999-12-31T00:00:00
E1,Non-automatic import-licensing procedures other than authorizations covered under SPS and TBT chapters,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
A22,Restricted use of certain substances in foods and feeds and their contact materials,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
E329,"Prohibition for non-economic reasons, n.e.s.",Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B9,"TBT measures, n.e.s.",Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Australia,2021-05-07T00:00:00,World [Valid From: 07 May 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Australia,2021-05-07T00:00:00,World [Valid From: 07 May 2021],True,9999-12-31T00:00:00
B19,Import authorization/licensing related to TBT n.e.s.,Australia,2021-06-23T00:00:00,World [Valid From: 23 Jun 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Australia,2021-06-01T00:00:00,World [Valid From: 01 Jun 2021 - Valid Till: 01 Oct 2031],True,2031-10-01T00:00:00
B33,Packaging requirements,Australia,2021-06-01T00:00:00,World [Valid From: 01 Jun 2021 - Valid Till: 01 Oct 2031],True,2031-10-01T00:00:00
B42,TBT regulations on transport and storage,Australia,2021-06-01T00:00:00,World [Valid From: 01 Jun 2021 - Valid Till: 01 Oct 2031],True,2031-10-01T00:00:00
B49,"Production or post-production requirements, n.e.s.",Australia,2021-06-01T00:00:00,World [Valid From: 01 Jun 2021 - Valid Till: 01 Oct 2031],True,2031-10-01T00:00:00
B859,"Traceability requirements, n.e.s.",Australia,2021-06-01T00:00:00,World [Valid From: 01 Jun 2021 - Valid Till: 01 Oct 2031],True,2031-10-01T00:00:00
B859,"Traceability requirements, n.e.s.",Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
F39,Variable charges n.e.s,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
B853,Distribution and location of products after delivery,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P22,Export monitoring and surveillance requirements,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P49,"Export price-control measures, taxes and charges n.e.s.",Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P22,Export monitoring and surveillance requirements,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P22,Export monitoring and surveillance requirements,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P22,Export monitoring and surveillance requirements,Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P42,Export taxes/duties,Australia,2021-04-24T00:00:00,World [Valid From: 24 Apr 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Australia,2021-05-01T00:00:00,World [Valid From: 01 May 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Australia,2021-05-01T00:00:00,World [Valid From: 01 May 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Australia,2021-05-01T00:00:00,World [Valid From: 01 May 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P29,Export formalities n.e.s.,Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,"Zimbabwe, Syria, Russia, Myanmar, Iran [Valid From: 15 Apr 2021]",False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Liberia [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Democratic Republic of the Congo [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Lebanon [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P31,Export prohibition,Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P31,Export prohibition,Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Sudan [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,North Korea [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Eritrea [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Central African Republic [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P49,"Export price-control measures, taxes and charges n.e.s.",Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P49,"Export price-control measures, taxes and charges n.e.s.",Australia,2021-04-16T00:00:00,World [Valid From: 16 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P31,Export prohibition,Australia,2021-04-15T00:00:00,Afghanistan [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Iran [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P29,Export formalities n.e.s.,Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Côte d'Ivoire [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,Libya [Valid From: 15 Apr 2021],False,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P31,Export prohibition,Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Australia,2021-04-15T00:00:00,World [Valid From: 15 Apr 2021],True,9999-12-31T00:00:00
F69,"Additional charges, n.e.s.",Australia,2021-04-01T00:00:00,World [Valid From: 01 Apr 2021 - Valid Till: 01 Apr 2031],True,2031-04-01T00:00:00
B81,Product registration/approval requirement,Australia,2021-04-01T00:00:00,World [Valid From: 01 Apr 2021],True,9999-12-31T00:00:00
P42,Export taxes/duties,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P42,Export taxes/duties,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P21,Requirement to pass through specified port of customs for exports,Australia,2021-03-28T00:00:00,Kuwait [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P14,"Product quality, safety, or performance requirement",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,South Korea [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,"Palestine, Syria, Algeria, Tunisia, Türkiye, Qatar, Lebanon, Sudan, Iran, Kuwait, Bahrain, Oman, United Arab Emirates, Jordan, Saudi Arabia, Egypt, Libya, Yemen, Morocco, Iraq [Valid From: 28 Mar 2021]",False,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,Saudi Arabia [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P9,"Export measures, n.e.s.",Australia,2021-03-28T00:00:00,Saudi Arabia [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P29,Export formalities n.e.s.,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P9,"Export measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,European Union [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,European Union [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P162,Inspection requirement,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P161,Testing requirement,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P14,"Product quality, safety, or performance requirement",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P29,Export formalities n.e.s.,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,"Libya, Algeria, Iraq, Yemen, United Arab Emirates, Qatar, Palestine, Bahrain, Kuwait, Iran, Egypt, Jordan, Tunisia, Oman, Türkiye, Morocco, Lebanon, Syria, Sudan, Saudi Arabia [Valid From: 28 Mar 2021]",False,9999-12-31T00:00:00
P21,Requirement to pass through specified port of customs for exports,Australia,2021-03-28T00:00:00,Saudi Arabia [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021],True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P162,Inspection requirement,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P19,"Export technical measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Australia,2021-03-28T00:00:00,World [Valid From: 28 Mar 2021] (except New Zealand [Excluded From: 28 Mar 2021]),True,9999-12-31T00:00:00
P161,Testing requirement,Australia,2021-03-28T00:00:00,South Korea [Valid From: 28 Mar 2021],False,9999-12-31T00:00:00
