iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,bandwidth,dependence,norm_lor_avg,tradeagreementindex,norm_allianceindex,securitybandwidth,securitydependence,maritime_connectivity
AUS,JPN,2018,37067735040.0,15399615488.0,52467351552.0,1.2217289,0.056775048,0.29997051,0.11015283,1.0,12,0.18332878,0.098206505,0.0064044958,0.3
AUS,JPN,2019,35171454976.0,12751807488.0,47923261440.0,1.1186064,0.065076381,0.32832307,0.11535561,1.0,12,0.18332878,0.10852317,0.0067597171,0.3
AUS,JPN,2020,26962685952.0,10554592256.0,37517279232.0,0.91704375,0.068914086,0.35437542,0.11317776,1.0,12,0.18332878,0.11776926,0.0069101634,0.3
AUS,JPN,2021,38712877056.0,12649978880.0,51362852864.0,1.2130326,0.068279803,0.35180584,0.11295512,1.0,12,0.18332878,0.10836053,0.0051165167,0.3
AUS,JPN,2022,61131554816.0,12719775744.0,73851330560.0,1.7263848,0.074768327,0.35065809,0.12409393,1.0,12,0.18332878,0.098043866,0.0037493489,0.3
AUS,JPN,2023,43398299648.0,12531162112.0,55318691840.0,1.2745813,0.078311168,0.34816995,0.13090286,1.0,12,0.18332878,0.086623691,0.0025918935,0.3
AUS,KOR,1999,5461840384.0,3275640064.0,8737480704.0,1.2722788,0.035397366,0.18129204,0.11363417,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2000,6211568128.0,3414360832.0,9625928704.0,1.2851983,0.034222022,0.18184921,0.10952442,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2001,6259647488.0,2759964160.0,9019611136.0,1.1485146,0.032135699,0.18206286,0.10272665,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2002,6780710400.0,2924488960.0,9705199616.0,1.1471927,0.031870306,0.18312266,0.10128867,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2003,6408764416.0,3992038912.0,10400803840.0,1.1919036,0.031789195,0.18408582,0.10050229,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2004,7931150336.0,4020396288.0,11951546368.0,1.3019472,0.032246012,0.18619776,0.1007902,1.0,0,0.0,0.0,0.0,0.4
AUS,KOR,2005,9489421312.0,4383872512.0,13873293312.0,1.4488715,0.033654217,0.19057767,0.10277422,1.0,0,0.18332878,0.0079442468,0.0,0.4
AUS,KOR,2006,10288898048.0,5255138816.0,15544036352.0,1.5421705,0.042436361,0.23347461,0.10578284,1.0,0,0.18332878,0.13903585,0.0,0.4
AUS,KOR,2007,12267700224.0,5066486272.0,17334185984.0,1.625508,0.051582135,0.2748614,0.10922004,1.0,0,0.18332878,0.26647741,0.0,0.4
AUS,KOR,2008,15823858688.0,5378192384.0,21202051072.0,1.9300573,0.061291419,0.31256863,0.11412244,1.0,0,0.18332878,0.38191056,0.0,0.4
AUS,KOR,2009,12713573376.0,5505300992.0,18218874880.0,1.6454462,0.061814766,0.3092339,0.11633807,1.0,0,0.18332878,0.36961213,0.0,0.4
AUS,KOR,2010,19405037568.0,6840872448.0,26245910528.0,2.2193947,0.065160803,0.30704045,0.12351155,1.0,0,0.18332878,0.35570633,0.0,0.4
AUS,KOR,2011,24075892736.0,8163289600.0,32239181824.0,2.6292753,0.068562403,0.30490121,0.13087106,1.0,0,0.18332878,0.33970189,0.0,0.4
AUS,KOR,2012,20261007360.0,9065475072.0,29326483456.0,2.335629,0.070834786,0.30218026,0.13642602,1.0,0,0.18332878,0.32083547,0.0,0.4
AUS,KOR,2013,18073315328.0,9276196864.0,27349512192.0,2.1113579,0.068532795,0.29594386,0.13477391,1.0,0,0.18332878,0.29781774,0.0,0.4
AUS,KOR,2014,16969051136.0,9768400896.0,26737451008.0,2.0000582,0.065916896,0.29781222,0.12881634,1.0,4,0.18332878,0.26817194,0.0,0.4
AUS,KOR,2015,12700847104.0,10289102848.0,22989950976.0,1.6727425,0.062371712,0.29569599,0.12276059,1.0,4,0.18332878,0.22590381,0.0,0.4
AUS,KOR,2016,11076534272.0,7045798400.0,18122332160.0,1.2808266,0.054974474,0.28023359,0.11417147,1.0,4,0.18332878,0.14333004,0.0,0.4
AUS,KOR,2017,13860573184.0,15088081920.0,28948656128.0,1.9833269,0.051590499,0.25945649,0.1157236,1.0,4,0.18332878,0.073547103,0.0,0.4
AUS,KOR,2018,15817997312.0,8660816896.0,24478814208.0,1.6297157,0.048454538,0.24486987,0.11516376,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,KOR,2019,15182926848.0,6944162816.0,22127089664.0,1.440811,0.049902696,0.24672897,0.11771195,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,KOR,2020,13679119360.0,5399681024.0,19078799360.0,1.252993,0.045855895,0.24599849,0.10848744,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,KOR,2021,21782806528.0,8092895744.0,29875701760.0,1.8591447,0.047726836,0.24748148,0.11223716,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,KOR,2022,27494508544.0,14439830528.0,41934340096.0,2.54439,0.054508675,0.25054097,0.12662038,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,KOR,2023,19749003264.0,13321468928.0,32709328896.0,1.9719934,0.058895942,0.25234097,0.13583583,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,MYS,1999,1677123072.0,2739362560.0,4416485376.0,3.4581244,0.055417828,0.16813993,0.19182065,1.0,0,0.0,0.0,0.0,0.4
AUS,MYS,2000,1770790016.0,3177537536.0,4948327424.0,3.5592546,0.052696936,0.16958888,0.18084426,1.0,0,0.0,0.0,0.0,0.4
AUS,MYS,2001,1696530176.0,2606152448.0,4302682624.0,3.0789046,0.056234773,0.17824695,0.18361138,1.0,0,0.0,0.024857182,0.003277079,0.4
AUS,MYS,2002,1554532608.0,2635608064.0,4190140672.0,2.8450108,0.057110272,0.18517177,0.17949659,1.0,0,0.0,0.047874916,0.0063573793,0.4
AUS,MYS,2003,1652935296.0,3188764672.0,4841699840.0,3.1075101,0.053633474,0.19174303,0.162792,1.0,0,0.0,0.06895373,0.0092749279,0.4
AUS,MYS,2004,2102135040.0,4942498816.0,7044634112.0,4.2341976,0.054565895,0.19245696,0.16500777,1.0,0,0.0,0.063125588,0.0091957813,0.4
AUS,MYS,2005,2201965824.0,5480775680.0,7682741248.0,4.3839784,0.063596867,0.19608922,0.1887551,1.0,0,0.18332878,0.064907052,0.0094287219,0.4
AUS,MYS,2006,2327949568.0,5099760128.0,7427709952.0,4.0142598,0.064611889,0.19833755,0.18959382,1.0,0,0.18332878,0.066313006,0.0086474326,0.4
AUS,MYS,2007,2854580992.0,6413796864.0,9268377600.0,4.7122192,0.065319464,0.1994805,0.1905719,1.0,0,0.18332878,0.06729456,0.0069012363,0.4
AUS,MYS,2008,3541119232.0,7638749696.0,11179869184.0,5.422061,0.061889689,0.19827922,0.18165939,1.0,0,0.18332878,0.059848331,0.004429738,0.4
AUS,MYS,2009,2584943360.0,6037395968.0,8622339072.0,4.2459769,0.071051911,0.21898262,0.18883516,1.0,8,0.18332878,0.051846109,0.0025702277,0.4
AUS,MYS,2010,3447198720.0,7696576512.0,11143775232.0,5.1083269,0.086899623,0.24004905,0.21068549,1.0,8,0.18332878,0.043197718,0.0013601151,0.4
AUS,MYS,2011,4645177344.0,8398272000.0,13043449856.0,5.6785364,0.10262246,0.2613821,0.22849849,1.0,8,0.18332878,0.033788987,0.00050304213,0.4
AUS,MYS,2012,5147914752.0,9246974976.0,14394889216.0,5.9416857,0.11670462,0.27393696,0.2479443,1.0,12,0.18332878,0.02725069,0.00016509903,0.4
AUS,MYS,2013,4908696576.0,8960893952.0,13869590528.0,5.4681902,0.12415062,0.28597265,0.25266269,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2014,5116159488.0,9589278720.0,14705438720.0,5.4692006,0.12952496,0.29820922,0.25278375,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2015,3250052608.0,6852849152.0,10102901760.0,3.5753996,0.12152918,0.29695612,0.23817985,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2016,3665205248.0,6053550080.0,9718755328.0,3.2929296,0.11331147,0.29580146,0.22294118,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2017,4050364672.0,6936967680.0,10987332608.0,3.518239,0.10255279,0.29501808,0.20230918,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2018,4952990720.0,7462768128.0,12415758336.0,3.7919891,0.098621771,0.29689357,0.19332531,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2019,5441351680.0,6035224576.0,11476576256.0,3.3561532,0.097652681,0.29893216,0.19012019,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2020,4168349696.0,5041578496.0,9209927680.0,2.8544974,0.096568987,0.30005658,0.18730581,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2021,5209010176.0,7038846976.0,12247857152.0,3.6354539,0.096514463,0.30099612,0.18661572,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2022,7221164032.0,8510597120.0,15731761152.0,4.2960491,0.099593364,0.30279067,0.19142763,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,MYS,2023,5586978304.0,8233282048.0,13669338112.0,3.6252065,0.10198404,0.303767,0.1953927,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,NLD,1999,828964288.0,906959808.0,1735924096.0,0.29939905,0.0072417511,0.15590313,0.0270337,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2000,1346611968.0,867824128.0,2214436096.0,0.36655,0.008043129,0.15862173,0.029510669,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2001,1076576512.0,775416576.0,1851992960.0,0.29958475,0.0082304198,0.15972291,0.029989656,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2002,960187328.0,901345984.0,1861533312.0,0.30047494,0.008324109,0.1605669,0.03017161,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2003,1062949440.0,1090309504.0,2153259008.0,0.34702322,0.0080961604,0.1609354,0.029278193,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2004,1328958720.0,1416549632.0,2745508352.0,0.43385959,0.0088909874,0.16348411,0.03165127,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2005,1882143744.0,1491788416.0,3373932032.0,0.52245164,0.01025116,0.16648889,0.035834759,1.0,0,0.0,0.0,0.0,0.3
AUS,NLD,2006,2411588352.0,1583362176.0,3994950400.0,0.59792179,0.014754097,0.18942989,0.045329489,1.0,0,0.0,0.06425488,0.019963829,0.3
AUS,NLD,2007,2501168128.0,1807571328.0,4308739072.0,0.62144029,0.019267054,0.21221416,0.05283938,1.0,0,0.0,0.1313802,0.038133033,0.3
AUS,NLD,2008,3099855360.0,2176069888.0,5275924992.0,0.74477094,0.025749387,0.23955855,0.062556431,1.0,0,0.0,0.21359356,0.064137921,0.3
AUS,NLD,2009,1621043072.0,1860738432.0,3481781504.0,0.51021183,0.02830494,0.24965063,0.065985166,1.0,0,0.0,0.24854256,0.08503361,0.3
AUS,NLD,2010,2443247872.0,1937988992.0,4381236736.0,0.63350886,0.031009011,0.25876024,0.069744036,1.0,0,0.0,0.27656603,0.099513359,0.3
AUS,NLD,2011,3612688896.0,2581620736.0,6194309632.0,0.88199049,0.033118505,0.26302806,0.073279992,1.0,0,0.0,0.28492868,0.1037296,0.3
AUS,NLD,2012,2944422400.0,2969378560.0,5913800704.0,0.85081667,0.034259617,0.26204988,0.07608784,1.0,0,0.0,0.2710585,0.092503324,0.3
AUS,NLD,2013,2133863680.0,2982023168.0,5115886592.0,0.73698038,0.033040524,0.25848585,0.07439211,1.0,0,0.0,0.25510135,0.079234369,0.3
AUS,NLD,2014,1688429056.0,2816843264.0,4505272320.0,0.63990837,0.029020052,0.25165439,0.067113578,1.0,0,0.0,0.23630109,0.066012636,0.3
AUS,NLD,2015,1628441600.0,2446828288.0,4075269632.0,0.5677101,0.025301645,0.24352169,0.060468309,1.0,0,0.0,0.21338284,0.056965966,0.3
AUS,NLD,2016,1672653056.0,2515479296.0,4188132352.0,0.57091975,0.023280269,0.23674788,0.057229325,1.0,0,0.0,0.19190776,0.052800059,0.3
AUS,NLD,2017,1765112064.0,2850878208.0,4615990272.0,0.61144644,0.023905711,0.23651187,0.058825478,1.0,0,0.0,0.18834414,0.059172869,0.3
AUS,NLD,2018,2181002752.0,3467171072.0,5648173568.0,0.73091531,0.025636094,0.23786969,0.062723383,1.0,0,0.0,0.1850518,0.063480191,0.3
AUS,NLD,2019,1909415424.0,3359048192.0,5268463616.0,0.66870153,0.02589901,0.23780656,0.063383475,1.0,0,0.0,0.17793508,0.059454206,0.3
AUS,NLD,2020,1557958016.0,3190605824.0,4748563968.0,0.62651199,0.023826787,0.2326704,0.059599288,1.0,0,0.0,0.15664153,0.042019065,0.3
AUS,NLD,2021,2208536320.0,3425435904.0,5633972224.0,0.70115268,0.022417044,0.23353253,0.055866014,1.0,0,0.0,0.15732461,0.029128069,0.3
AUS,NLD,2022,4426601984.0,3267945728.0,7694547968.0,0.91654783,0.023810135,0.23552342,0.058836181,0.875,0,0.0,0.1622224,0.024059508,0.3
AUS,NLD,2023,2606885120.0,3414101504.0,5966177280.0,0.70852321,0.024264608,0.23700617,0.059584092,1.0,0,0.0,0.16590372,0.021820175,0.3
AUS,PHL,1999,1049366848.0,303774464.0,1353141248.0,1.0548986,0.04280806,0.16201907,0.15377159,0.875,0,0.0,0.035459593,0.018516559,0.3
AUS,PHL,2000,1135343104.0,405428096.0,1540771200.0,1.1507447,0.039504368,0.15708147,0.14636488,1.0,0,0.0,0.018604636,0.0094739459,0.3
AUS,PHL,2001,854303936.0,286051616.0,1140355584.0,0.82648861,0.036542602,0.15344551,0.1385996,1.0,0,0.0,0.0065382943,0.0036064133,0.3
AUS,PHL,2002,779671616.0,445349184.0,1225020800.0,0.85603541,0.035648916,0.15235592,0.13617699,1.0,0,0.0,0.0,0.0,0.3
AUS,PHL,2003,755161856.0,496296608.0,1251458432.0,0.83218074,0.033290382,0.15155976,0.12783554,1.0,0,0.0,0.0,0.0,0.3
AUS,PHL,2004,846836864.0,573267456.0,1420104320.0,0.88611341,0.034561921,0.15293324,0.13152634,1.0,0,0.0,0.0,0.0,0.3
AUS,PHL,2005,729795584.0,522946272.0,1252741760.0,0.74486625,0.035446398,0.15589528,0.13232926,1.0,0,0.18332878,0.0079442468,0.0,0.3
AUS,PHL,2006,866767552.0,538107840.0,1404875392.0,0.79315507,0.037157368,0.15876326,0.13621084,1.0,0,0.18332878,0.015888494,0.0,0.3
AUS,PHL,2007,993453376.0,570687616.0,1564140928.0,0.82902586,0.038770713,0.16127954,0.13990758,1.0,0,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2008,1321177216.0,489601056.0,1810778368.0,0.91978782,0.043618381,0.16236687,0.15634675,1.0,0,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2009,953751552.0,319638784.0,1273390336.0,0.63758606,0.052756816,0.18438861,0.16651802,1.0,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2010,1178259840.0,359233600.0,1537493504.0,0.71721959,0.059680745,0.20723656,0.16760409,1.0,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2011,1587353472.0,384541632.0,1971895168.0,0.88568914,0.067497082,0.23034823,0.17053631,0.875,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2012,1845590016.0,379521376.0,2225111296.0,0.93494159,0.072461993,0.23434441,0.17995852,1.0,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2013,1300639872.0,783004992.0,2083644800.0,0.82013732,0.074810848,0.23701876,0.18369552,1.0,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2014,1387295104.0,783712448.0,2171007488.0,0.80351692,0.072755404,0.23918344,0.17703164,1.0,8,0.18332878,0.02383274,0.0,0.3
AUS,PHL,2015,1113337600.0,428643072.0,1541980672.0,0.5366385,0.078070678,0.25988582,0.17483246,1.0,8,0.18332878,0.093615666,0.070543982,0.3
AUS,PHL,2016,1147099136.0,456888320.0,1603987456.0,0.52097178,0.088887714,0.29077864,0.1779082,1.0,8,0.18332878,0.19392991,0.13737236,0.3
AUS,PHL,2017,1615789440.0,403919392.0,2019708800.0,0.61347586,0.10020855,0.32146204,0.18142278,1.0,8,0.18332878,0.29056284,0.16771062,0.3
AUS,PHL,2018,1450286592.0,386363712.0,1836650368.0,0.52460623,0.097624198,0.32877302,0.17281364,0.875,8,0.18332878,0.31330991,0.16609755,0.3
AUS,PHL,2019,1713337728.0,350327808.0,2063665536.0,0.55546194,0.090919577,0.3267054,0.16196375,1.0,8,0.18332878,0.300892,0.14192922,0.3
AUS,PHL,2020,1275509504.0,316819968.0,1592329472.0,0.47368246,0.075117856,0.32243326,0.13558763,1.0,8,0.18332878,0.28683284,0.124571,0.3
AUS,PHL,2021,2568615424.0,440738528.0,3009353984.0,0.83685726,0.07318604,0.32156003,0.13245945,1.0,8,0.18332878,0.27062407,0.099715218,0.3
AUS,PHL,2022,2707351040.0,417248800.0,3124599808.0,0.8077566,0.071795195,0.3177146,0.13151489,1.0,8,0.18332878,0.25147113,0.07241977,0.3
AUS,PHL,2023,2566053632.0,416759872.0,2939865600.0,0.72671753,0.073134184,0.31237015,0.13625976,1.0,8,0.18332878,0.22802046,0.053230226,0.3
AUS,SGP,1999,3539632896.0,4307939840.0,7847572992.0,6.4935637,0.056294397,0.17588958,0.18626952,1.0,0,0.0,0.0,0.0,0.4
AUS,SGP,2000,4445862912.0,4220231168.0,8666093568.0,6.576467,0.056312524,0.17683017,0.18533836,1.0,0,0.0,0.0,0.0,0.4
AUS,SGP,2001,3515653376.0,4027332352.0,7542985728.0,5.7861342,0.055962969,0.17726375,0.18373738,1.0,0,0.0,0.0,0.0,0.4
AUS,SGP,2002,3301261824.0,4216182272.0,7517444096.0,5.5488286,0.054791387,0.17692371,0.18023661,1.0,0,0.0,0.0,0.0,0.4
AUS,SGP,2003,2724200960.0,5710862336.0,8435063296.0,5.9553099,0.057597786,0.18819416,0.17812152,1.0,4,0.0,0.0,0.0,0.4
AUS,SGP,2004,2818694912.0,7868158976.0,10686854144.0,6.8629422,0.062893033,0.20137176,0.18176936,1.0,4,0.0,0.0,0.0,0.4
AUS,SGP,2005,3500191232.0,9693425664.0,13193617408.0,7.8914132,0.071198806,0.21806628,0.19002071,1.0,4,0.18332878,0.0079442468,0.0,0.4
AUS,SGP,2006,3874784000.0,11408744448.0,15283528704.0,8.3861465,0.075890325,0.22303522,0.19802941,1.0,4,0.18332878,0.015888494,0.0,0.4
AUS,SGP,2007,3686475520.0,12086212608.0,15772688384.0,7.9383755,0.078589045,0.22719361,0.20131801,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,SGP,2008,5580100608.0,14430588928.0,20010690560.0,9.8870993,0.081425309,0.22883447,0.20708789,1.0,4,0.18332878,0.02383274,0.0,0.4
AUS,SGP,2009,4437996032.0,11111415808.0,15549412352.0,7.6730113,0.089117043,0.25177622,0.2059979,1.0,12,0.18332878,0.02383274,0.0,0.4
AUS,SGP,2010,4578170368.0,12962533376.0,17540702208.0,7.5581951,0.11464275,0.31388685,0.21256423,1.0,12,0.18332878,0.14698009,0.03111681,0.4
AUS,SGP,2011,6588094976.0,16092110848.0,22680205312.0,9.2009583,0.14586362,0.38372761,0.2212283,1.0,12,0.18332878,0.29259297,0.073859341,0.4
AUS,SGP,2012,7256645632.0,16797637632.0,24054282240.0,9.3439598,0.1752021,0.43386263,0.23501945,1.0,12,0.18332878,0.44337887,0.11085377,0.4
AUS,SGP,2013,5264013312.0,15331017728.0,20595030016.0,7.6324897,0.18209481,0.44377869,0.23880744,1.0,12,0.18332878,0.47020543,0.12499161,0.4
AUS,SGP,2014,7236073984.0,14727342080.0,21963415552.0,7.8313904,0.17976163,0.44392967,0.23566742,1.0,12,0.18332878,0.46983251,0.12670118,0.4
AUS,SGP,2015,4903416320.0,11007625216.0,15911042048.0,5.5093346,0.16813913,0.43910018,0.22285475,1.0,12,0.18332878,0.45883137,0.12473041,0.4
AUS,SGP,2016,4030484992.0,8989789184.0,13020273664.0,4.3533311,0.1558473,0.43226382,0.20982976,1.0,12,0.18332878,0.44220564,0.11910766,0.4
AUS,SGP,2017,4763924480.0,9199056896.0,13962982400.0,4.4605947,0.14056748,0.42460594,0.19267063,1.0,12,0.18332878,0.42246357,0.1098089,0.4
AUS,SGP,2018,6639816704.0,11409521664.0,18049339392.0,5.5623617,0.13927805,0.41867706,0.19360663,1.0,12,0.18332878,0.398112,0.09601219,0.4
AUS,SGP,2019,7368054272.0,9941051392.0,17309106176.0,5.2764239,0.14006175,0.41145924,0.19811139,1.0,12,0.18332878,0.36615509,0.080336601,0.4
AUS,SGP,2020,7196540416.0,5880513024.0,13077053440.0,4.1586428,0.13418084,0.39824086,0.19609269,1.0,12,0.18332878,0.31864667,0.060752653,0.4
AUS,SGP,2021,11273443328.0,10821952512.0,22095396864.0,6.3565893,0.12522082,0.3786127,0.19248554,1.0,12,0.18332878,0.25013202,0.038761646,0.4
AUS,SGP,2022,10271542272.0,12771216384.0,23042758656.0,6.3958716,0.11524847,0.35366532,0.18965286,1.0,12,0.18332878,0.16559575,0.019688495,0.4
AUS,SGP,2023,8620906496.0,11320987648.0,19724120064.0,5.4196844,0.10704394,0.33026794,0.18863072,1.0,12,0.18332878,0.087606251,0.0068455199,0.4
AUS,CHE,1999,295966080.0,902339968.0,1198306048.0,0.24990205,0.014449588,0.23064964,0.036460232,0.5,0,0.0,0.30474445,0.0,0.0
AUS,CHE,2000,152238576.0,817947584.0,970186112.0,0.19459084,0.012115938,0.20973761,0.033619978,0.5,0,0.0,0.24021891,0.0,0.0
AUS,CHE,2001,173554512.0,828694656.0,1002249152.0,0.19790317,0.0083666425,0.1748895,0.02784224,0.5,0,0.0,0.13676611,0.0,0.0
AUS,CHE,2002,203495824.0,846451264.0,1049947072.0,0.20733269,0.0067761037,0.14911683,0.026446616,0.5,0,0.0,0.053132314,0.0,0.0
AUS,CHE,2003,216229584.0,950990080.0,1167219584.0,0.23059848,0.0063027325,0.13443716,0.027285146,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2004,182587536.0,1231643264.0,1414230784.0,0.27173173,0.0068000532,0.13740645,0.028801952,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2005,230061184.0,1321964800.0,1552025984.0,0.28985256,0.007312892,0.13946295,0.030517366,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2006,323136512.0,1470355968.0,1793492480.0,0.32201913,0.007936052,0.14134806,0.032676186,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2007,1481617408.0,1784046848.0,3265664256.0,0.56381696,0.010079977,0.14488363,0.040490855,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2008,378652768.0,2062232832.0,2440885504.0,0.41011825,0.010808984,0.14645413,0.04295364,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2009,408390112.0,1909929344.0,2318319360.0,0.39779723,0.011367244,0.14745228,0.044866316,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2010,289801408.0,2160218624.0,2450019840.0,0.40709105,0.010149334,0.14635976,0.040358271,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2011,680507456.0,2821319680.0,3501827072.0,0.57089418,0.011227515,0.14898394,0.043859221,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2012,690679104.0,3207127040.0,3897806080.0,0.62780768,0.012544949,0.15235512,0.047921296,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2013,777791616.0,3040742400.0,3818534144.0,0.60403603,0.013592155,0.15519868,0.050970279,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2014,472010880.0,2646336512.0,3118347520.0,0.48149586,0.013061772,0.15524365,0.048967168,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2015,493378272.0,2386877696.0,2880256000.0,0.43747985,0.012034466,0.15464459,0.045290679,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2016,991162240.0,2229577984.0,3220740352.0,0.47939149,0.0116043,0.15475985,0.043639258,0.5,0,0.0,0.0,0.0,0.0
AUS,CHE,2017,1017805824.0,2238100480.0,3255906304.0,0.47706541,0.015128898,0.1997868,0.04407144,0.5,0,0.0,0.14029036,0.0,0.0
AUS,CHE,2018,792034560.0,2521000960.0,3313035520.0,0.47167784,0.019804105,0.25512376,0.045177378,0.5,0,0.0,0.31170622,0.0,0.0
AUS,CHE,2019,1158077568.0,2303989504.0,3462067200.0,0.48699769,0.024937624,0.31752139,0.045708694,0.5,0,0.0,0.50590289,0.0,0.0
AUS,CHE,2020,1563897216.0,2388902656.0,3952800000.0,0.5696587,0.027731493,0.33547553,0.048109308,0.5,0,0.0,0.55574256,0.0,0.0
AUS,CHE,2021,1204574464.0,2004260224.0,3208834816.0,0.44490013,0.027584901,0.3404021,0.047162402,0.5,0,0.0,0.56986922,0.0,0.0
AUS,CHE,2022,1303323904.0,2083045248.0,3386369280.0,0.46004125,0.027067181,0.34179997,0.046087984,1.0,0,0.0,0.55595332,0.0,0.0
AUS,CHE,2023,1193581184.0,2114696064.0,3272149504.0,0.43730491,0.02499217,0.34088436,0.042669114,1.0,0,0.0,0.53993547,0.0,0.0
AUS,THA,1999,1246508544.0,1775876864.0,3022385408.0,1.5203809,0.037002046,0.16234197,0.13265134,1.0,0,0.0,0.0,0.0,0.3
AUS,THA,2000,1475173120.0,2115971584.0,3591144704.0,1.7294351,0.03806043,0.16399521,0.13507012,1.0,0,0.0,0.0,0.0,0.3
AUS,THA,2001,1494826752.0,1724806656.0,3219633408.0,1.4988989,0.041371536,0.16570906,0.14530218,1.0,0,0.0,0.0,0.0,0.3
AUS,THA,2002,1714093696.0,2050309120.0,3764402688.0,1.6509911,0.043288291,0.16706441,0.15080065,1.0,0,0.0,0.0,0.0,0.3
AUS,THA,2003,1783271296.0,2644227840.0,4427499008.0,1.8115804,0.050634831,0.16833489,0.17506203,1.0,0,0.0,0.0,0.0,0.3
AUS,THA,2004,2658058496.0,2927134208.0,5585192448.0,2.1500385,0.061023809,0.1828008,0.19428441,1.0,4,0.0,0.0,0.0,0.3
AUS,THA,2005,3615815680.0,3623954944.0,7239770624.0,2.674962,0.070891321,0.20000969,0.20628077,1.0,4,0.18332878,0.0079442468,0.0,0.3
AUS,THA,2006,3628077824.0,4904624128.0,8532702208.0,3.0034633,0.076240934,0.21679865,0.20466726,1.0,4,0.18332878,0.015888494,0.0,0.3
AUS,THA,2007,3996537600.0,6413210112.0,10409747456.0,3.4752932,0.075451806,0.22175181,0.19802462,1.0,4,0.18332878,0.02383274,0.0,0.3
AUS,THA,2008,4673008640.0,8212296192.0,12885304320.0,4.2287788,0.080576591,0.22381882,0.2095217,1.0,4,0.18332878,0.02383274,0.0,0.3
AUS,THA,2009,3490212096.0,8971182080.0,12461393920.0,4.118094,0.095881708,0.24812251,0.22489837,1.0,12,0.18332878,0.02383274,0.0,0.3
AUS,THA,2010,5544699392.0,9653263360.0,15197962240.0,4.6714616,0.11114583,0.27142942,0.23831588,0.875,12,0.18332878,0.02383274,0.0,0.3
AUS,THA,2011,6994264576.0,7916633088.0,14910898176.0,4.5450411,0.12686981,0.29573053,0.2496772,1.0,12,0.18332878,0.02383274,0.0,0.3
AUS,THA,2012,4943991296.0,9516063744.0,14460055552.0,4.1099467,0.12950285,0.29724276,0.25356236,1.0,12,0.18332878,0.02383274,0.0,0.3
AUS,THA,2013,4645120000.0,9873754112.0,14518874112.0,4.0186543,0.12667015,0.29913202,0.24644957,1.0,12,0.18332878,0.02383274,0.0,0.3
